country,week,cumulative_cases,cumulative_deaths,population,std_cum_cases,std_cum_deaths,lethality,lethality_Q5
Haiti,65,17710,393,11402533.0,0.0015531636698617754,3.446602610139344e-05,0.022190852625635235,L3
Haiti,66,18562,425,11402533.0,0.0016278839096541093,3.7272420084204095e-05,0.022896239629350286,L3
Haiti,67,18952,451,11402533.0,0.0016620868363196142,3.955261519523776e-05,0.023796960742929505,L3
Haiti,68,19220,471,11402533.0,0.0016855903859256535,4.1306611434494426e-05,0.024505723204994796,L4
Honduras,1,27,0,9904608.0,2.7260038963682357e-06,0.0,0.0,L1
Honduras,2,139,3,9904608.0,1.403387191093277e-05,3.0288932181869287e-07,0.02158273381294964,L3
Honduras,3,298,22,9904608.0,3.0087005967323493e-05,2.221188360003748e-06,0.0738255033557047,L5
Honduras,4,397,25,9904608.0,4.0082353587340356e-05,2.5240776818224405e-06,0.06297229219143577,L5
Honduras,5,477,46,9904608.0,4.815940216917217e-05,4.644302934553291e-06,0.09643605870020965,L5
Honduras,6,661,61,9904608.0,6.673661390738533e-05,6.158749543646755e-06,0.09228441754916793,L5
Honduras,7,1055,82,9904608.0,0.000106516078172907,8.278974796377606e-06,0.07772511848341232,L5
Honduras,8,1972,108,9904608.0,0.00019909924754215412,1.0904015585472943e-05,0.05476673427991886,L5
Honduras,9,2646,142,9904608.0,0.0002671483818440871,1.4336761232751464e-05,0.05366591080876795,L5
Honduras,10,3950,180,9904608.0,0.00039880427372794564,1.8173359309121573e-05,0.04556962025316456,L5
Honduras,11,5202,212,9904608.0,0.0005252100840336134,2.1404178741854295e-05,0.040753556324490584,L5
Honduras,12,6327,258,9904608.0,0.0006387935797156233,2.6048481676407587e-05,0.04077761972498815,L5
Honduras,13,8858,312,9904608.0,0.0008943312042233272,3.1500489469144056e-05,0.035222397832467826,L4
Honduras,14,12769,363,9904608.0,0.0012891979167676299,3.664960794006184e-05,0.02842822460646879,L4
Honduras,15,18082,479,9904608.0,0.0018256149057085348,4.8361328383717964e-05,0.02649043247428382,L4
Honduras,16,23943,639,9904608.0,0.002417359677434988,6.451542554738158e-05,0.026688384914171158,L4
Honduras,17,28090,774,9904608.0,0.002836053683295694,7.814544502922276e-05,0.027554289782840868,L4
Honduras,18,33835,900,9904608.0,0.003416086734578491,9.086679654560787e-05,0.02659967489286242,L4
Honduras,19,39276,1116,9904608.0,0.003965427001250327,0.00011267482771655374,0.02841429880843263,L4
Honduras,20,43197,1377,9904608.0,0.004361303344867359,0.00013902619871478003,0.031877213695395513,L4
Honduras,21,47454,1495,9904608.0,0.004791103292528084,0.00015093984537298196,0.031504193534791586,L4
Honduras,22,50502,1575,9904608.0,0.005098838843495876,0.00015901689395481376,0.031186883687774742,L4
Honduras,23,54511,1654,9904608.0,0.0055035999405529225,0.00016699297942937268,0.03034249967896388,L4
Honduras,24,60174,1858,9904608.0,0.006075354017039342,0.00018758945331304378,0.03087712300993785,L4
Honduras,25,64764,2007,9904608.0,0.006538774679421942,0.00020263295629670554,0.030989438576987216,L4
Honduras,26,67789,2079,9904608.0,0.006844188078922457,0.00020990230002035417,0.03066869256073994,L4
Honduras,27,71616,2184,9904608.0,0.007230573890455836,0.0002205034262840084,0.03049597855227882,L4
Honduras,28,75109,2289,9904608.0,0.007583238024160068,0.00023110455254766267,0.030475708636781212,L4
Honduras,29,79629,2422,9904608.0,0.008039591269033565,0.00024453264581495804,0.03041605445252358,L4
Honduras,30,84081,2512,9904608.0,0.008489079022612506,0.0002536193254695188,0.029875952950131422,L4
Honduras,31,88425,2568,9904608.0,0.008927662760605972,0.0002592732594768011,0.02904156064461408,L4
Honduras,32,93214,2623,9904608.0,0.00941117508133588,0.00026482623037681047,0.028139549853026368,L4
Honduras,33,98212,2675,9904608.0,0.009915788691485822,0.00027007631195500117,0.027236997515578544,L4
Honduras,34,100508,2751,9904608.0,0.010147599985784395,0.00027774950810774136,0.0273709555458272,L4
Honduras,35,103102,2823,9904608.0,0.01040949828605029,0.00028501885183139,0.02738065216969603,L4
Honduras,36,104435,2857,9904608.0,0.010544082108045064,0.0002884515974786685,0.027356729065926174,L4
Honduras,37,107888,2909,9904608.0,0.010892707717458379,0.0002937016790568592,0.02696314696722527,L4
Honduras,38,111023,2946,9904608.0,0.011209227058758913,0.0002974373140259564,0.02653504228853481,L4
Honduras,39,114359,2975,9904608.0,0.011546039984621299,0.0003003652441368704,0.026014568158168574,L4
Honduras,40,117022,3027,9904608.0,0.011814904739289025,0.0003056153257150611,0.025866931004426517,L4
Honduras,41,120103,3088,9904608.0,0.012125972072796823,0.00031177407525870786,0.025711264497972574,L4
Honduras,42,123369,3180,9904608.0,0.012455717581150107,0.00032106268112781447,0.02577632954794154,L4
Honduras,43,127945,3273,9904608.0,0.012917724760030887,0.00033045225010419393,0.02558130446676306,L4
Honduras,44,134111,3354,9904608.0,0.013540263279475573,0.00033863026179329866,0.025009134224634817,L4
Honduras,45,141984,3462,9904608.0,0.014335145823035097,0.00034953427737877157,0.024383029073698444,L3
Honduras,46,147843,3610,9904608.0,0.014926688668547003,0.00036447681725516044,0.02441779455232916,L3
Honduras,47,154568,3721,9904608.0,0.01560566556495724,0.00037568372216245205,0.024073546917861396,L3
Honduras,48,160983,3893,9904608.0,0.01625334389811288,0.00039304937661339045,0.024182677674040115,L3
Honduras,49,165095,3996,9904608.0,0.016668504195219033,0.0004034485766624989,0.024204246040158698,L3
Honduras,50,170304,4151,9904608.0,0.017194421021003558,0.00041909785828979807,0.024374060503570088,L3
Honduras,51,173729,4260,9904608.0,0.01754021966341323,0.0004301028369825439,0.024520949294591,L4
Honduras,52,178925,4360,9904608.0,0.01806482396880321,0.0004401991477098336,0.024367751851334357,L3
Honduras,53,182409,4443,9904608.0,0.01841657943454198,0.00044857908561348413,0.024357350788612404,L3
Honduras,54,187015,4557,9904608.0,0.01888161550664095,0.0004600888798425945,0.02436702938266984,L3
Honduras,55,191136,4681,9904608.0,0.01929768447171256,0.00047260830514443377,0.024490415201741167,L4
Honduras,56,195525,4770,9904608.0,0.019740811549533308,0.00048159402169172167,0.024395857307249712,L3
Honduras,57,200935,4957,9904608.0,0.020287021959879685,0.0005004741227517535,0.02466966929604101,L4
Honduras,58,206381,5100,9904608.0,0.020836867042087884,0.0005149118470917779,0.024711577131615797,L4
Honduras,59,213167,5318,9904608.0,0.021522002688041768,0.0005369218044772696,0.02494757631340686,L4
Honduras,60,220185,5665,9904608.0,0.022230561774882963,0.0005719560027009651,0.025728364784158776,L4
Honduras,61,226719,5960,9904608.0,0.022890254717804075,0.0006017401193464698,0.02628804820063603,L4
Honduras,62,232672,6146,9904608.0,0.023491288095399635,0.0006205192572992288,0.02641486728097923,L4
Honduras,63,237581,6316,9904608.0,0.02398691598900229,0.0006376829855356214,0.02658461745678316,L4
Honduras,64,241826,6479,9904608.0,0.02441550437937574,0.0006541399720211037,0.026791990935631404,L4
Honduras,65,247728,6631,9904608.0,0.025011388638500383,0.0006694863643265842,0.026767260866757087,L4
Honduras,66,253875,6766,9904608.0,0.025632008858906884,0.0006831163838084254,0.02665091088133924,L4
Honduras,67,260331,6992,9904608.0,0.026283826679460713,0.0007059340460521001,0.026858115245591188,L4
Honduras,68,267858,7089,9904608.0,0.027043775987903813,0.0007157274674575712,0.026465515310351007,L4
Honduras,69,274478,7259,9904608.0,0.027712151758050394,0.0007328911956939639,0.026446564023346133,L4
Jamaica,1,19,0,2961161.0,6.416402215212209e-06,0.0,0.0,L1
Jamaica,2,34,1,2961161.0,1.1481982911432375e-05,3.37705379748011e-07,0.029411764705882353,L4
Jamaica,3,58,3,2961161.0,1.958691202538464e-05,1.013116139244033e-06,0.05172413793103448,L5
Jamaica,4,72,4,2961161.0,2.4314787341856793e-05,1.350821518992044e-06,0.05555555555555555,L5
Jamaica,5,196,5,2961161.0,6.619025443061015e-05,1.688526898740055e-06,0.025510204081632654,L4
Jamaica,6,350,7,2961161.0,0.00011819688291180385,2.363937658236077e-06,0.02,L3
Jamaica,7,469,9,2961161.0,0.00015838382310181715,3.039348417732099e-06,0.019189765458422176,L3
Jamaica,8,502,9,2961161.0,0.0001695281006335015,3.039348417732099e-06,0.017928286852589643,L3
Jamaica,9,520,9,2961161.0,0.00017560679746896573,3.039348417732099e-06,0.01730769230769231,L3
Jamaica,10,552,9,2961161.0,0.00018641336962090207,3.039348417732099e-06,0.016304347826086956,L3
Jamaica,11,586,9,2961161.0,0.00019789535253233445,3.039348417732099e-06,0.015358361774744027,L2
Jamaica,12,598,10,2961161.0,0.00020194781708931058,3.37705379748011e-06,0.016722408026755852,L3
Jamaica,13,617,10,2961161.0,0.00020836421930452278,3.37705379748011e-06,0.01620745542949757,L3
Jamaica,14,659,10,2961161.0,0.00022254784525393924,3.37705379748011e-06,0.015174506828528073,L2
Jamaica,15,696,10,2961161.0,0.00023504294430461565,3.37705379748011e-06,0.014367816091954023,L2
Jamaica,16,732,10,2961161.0,0.000247200337975544,3.37705379748011e-06,0.01366120218579235,L2
Jamaica,17,758,10,2961161.0,0.0002559806778489923,3.37705379748011e-06,0.013192612137203167,L2
Jamaica,18,790,10,2961161.0,0.0002667872500009287,3.37705379748011e-06,0.012658227848101266,L2
Jamaica,19,842,10,2961161.0,0.0002843479297478253,3.37705379748011e-06,0.011876484560570071,L2
Jamaica,20,894,12,2961161.0,0.0003019086094947218,4.052464556976132e-06,0.013422818791946308,L2
Jamaica,21,1023,14,2961161.0,0.00034547260348221525,4.727875316472154e-06,0.013685239491691105,L2
Jamaica,22,1113,14,2961161.0,0.00037586608765953624,4.727875316472154e-06,0.012578616352201259,L2
Jamaica,23,1529,16,2961161.0,0.0005163515256347088,5.403286075968176e-06,0.010464355788096796,L2
Jamaica,24,2357,21,2961161.0,0.0007959715800660619,7.091812974708231e-06,0.008909630886720407,L2
Jamaica,25,3103,33,2961161.0,0.0010478997933580782,1.1144277531684363e-05,0.010634869481147276,L2
Jamaica,26,3771,42,2961161.0,0.0012734869870297495,1.4183625949416462e-05,0.011137629276054098,L2
Jamaica,27,4988,67,2961161.0,0.0016844744341830789,2.2626260443116736e-05,0.01343223736968725,L2
Jamaica,28,5993,89,2961161.0,0.00202386834082983,3.005577879757298e-05,0.014850659102286,L2
Jamaica,29,6895,120,2961161.0,0.002328478593362536,4.052464556976132e-05,0.01740391588107324,L3
Jamaica,30,7718,139,2961161.0,0.002606410120895149,4.694104778497353e-05,0.01800984711065043,L3
Jamaica,31,8274,171,2961161.0,0.002794174312035043,5.774761993690988e-05,0.020667150108774474,L3
Jamaica,32,8714,188,2961161.0,0.002942764679124168,6.348861139262607e-05,0.021574477851732842,L3
Jamaica,33,9131,209,2961161.0,0.0030835878224790884,7.05804243673343e-05,0.022889059248713175,L3
Jamaica,34,9506,221,2961161.0,0.0032102273398845927,7.463288892431044e-05,0.023248474647590996,L3
Jamaica,35,9884,231,2961161.0,0.003337879973429341,7.800994272179054e-05,0.023371104815864022,L3
Jamaica,36,10284,238,2961161.0,0.0034729621253285453,8.037388038002662e-05,0.023142746013224427,L3
Jamaica,37,10709,256,2961161.0,0.00361648691172145,8.645257721549081e-05,0.023905126529087682,L3
Jamaica,38,11120,265,2961161.0,0.0037552838227978822,8.949192563322292e-05,0.023830935251798562,L3
Jamaica,39,11710,273,2961161.0,0.003954529996849209,9.2193568671207e-05,0.0233134073441503,L3
Jamaica,40,12289,286,2961161.0,0.004150061411723307,9.658373860793114e-05,0.023272845634307104,L3
Jamaica,41,12732,298,2961161.0,0.004299664894951676,0.00010063620316490728,0.02340559220860823,L3
Jamaica,42,13049,304,2961161.0,0.004406717500331795,0.00010266243544339534,0.023296804352823972,L3
Jamaica,43,13637,313,2961161.0,0.004605288263623626,0.00010570178386112744,0.022952262227762706,L3
Jamaica,44,14274,326,2961161.0,0.004820406590523109,0.00011009195379785159,0.022838727756760543,L3
Jamaica,45,15012,338,2961161.0,0.005069633160777141,0.00011414441835482772,0.022515321076472156,L3
Jamaica,46,15778,352,2961161.0,0.005328315481664118,0.00011887229367129987,0.022309544935986816,L3
Jamaica,47,17298,358,2961161.0,0.005841627658881094,0.00012089852594978793,0.020696034223609668,L3
Jamaica,48,19305,378,2961161.0,0.006519402356035353,0.00012765263354474815,0.019580419580419582,L3
Jamaica,49,21679,399,2961161.0,0.00732111492755713,0.0001347444465194564,0.018404907975460124,L3
Jamaica,50,23599,425,2961161.0,0.007969509256673312,0.00014352478639290467,0.01800923767956269,L3
Jamaica,51,26904,454,2961161.0,0.009085625536740487,0.000153318242405597,0.016874814154029142,L3
Jamaica,52,31305,492,2961161.0,0.010571866913011485,0.0001661510468360214,0.015716339242932437,L2
Jamaica,53,35896,536,2961161.0,0.012122272311434604,0.0001810100835449339,0.01493202585246267,L2
Jamaica,54,38514,586,2961161.0,0.013006384995614895,0.00019789535253233445,0.015215246403905074,L2
Jamaica,55,41013,618,2961161.0,0.013850310739605175,0.0002087019246842708,0.01506839294857728,L2
Jamaica,56,42763,676,2961161.0,0.014441295154164195,0.00022828883670965544,0.015808058368215513,L3
Jamaica,57,44136,727,2961161.0,0.014904964640558214,0.000245511811076804,0.016471814391879645,L3
Jamaica,58,45145,761,2961161.0,0.015245709368723957,0.0002569937939882364,0.016856794772400045,L3
Jamaica,59,46039,790,2961161.0,0.015547617978218678,0.0002667872500009287,0.017159364886292057,L3
Jamaica,60,46782,809,2961161.0,0.015798533075371452,0.0002732036522161409,0.0172929759309136,L3
Jamaica,61,47396,863,2961161.0,0.01600588417853673,0.0002914397427225335,0.018208287619208372,L3
Jamaica,62,48054,925,2961161.0,0.01622809431841092,0.00031237747626691015,0.01924917800807425,L3
Jamaica,63,48557,948,2961161.0,0.01639796012442417,0.00032014470000111444,0.019523446670922835,L3
Jamaica,64,48983,971,2961161.0,0.016541822616196824,0.00032791192373531866,0.019823203968723842,L3
Jamaica,65,49356,1011,2961161.0,0.01666778672284283,0.00034142013892523915,0.02048383175297836,L3
Jamaica,66,49712,1034,2961161.0,0.01678800983803312,0.00034918736265944337,0.020799806887672998,L3
Jamaica,67,50054,1061,2961161.0,0.016903505077906944,0.00035830540791263965,0.02119710712430575,L3
Jamaica,68,50389,1094,2961161.0,0.017016636380122525,0.000369449685444324,0.021711087737403004,L3
Jamaica,69,50757,1131,2961161.0,0.017140911959869793,0.00038194478449500043,0.02228264081801525,L3
Mexico,1,1,0,128932753.0,7.755981135375276e-09,0.0,0.0,L1
Mexico,2,1,0,128932753.0,7.755981135375276e-09,0.0,0.0,L1
Mexico,3,2,0,128932753.0,1.5511962270750553e-08,0.0,0.0,L1
Mexico,4,2,0,128932753.0,1.5511962270750553e-08,0.0,0.0,L1
Mexico,5,3,0,128932753.0,2.3267943406125827e-08,0.0,0.0,L1
Mexico,6,4,0,128932753.0,3.1023924541501105e-08,0.0,0.0,L1
Mexico,7,15,0,128932753.0,1.1633971703062914e-07,0.0,0.0,L1
Mexico,8,29,0,128932753.0,2.2492345292588299e-07,0.0,0.0,L1
Mexico,9,245,0,128932753.0,1.9002153781669425e-06,0.0,0.0,L1
Mexico,10,899,2,128932753.0,6.972627040702373e-06,1.5511962270750553e-08,0.002224694104560623,L1
Mexico,11,2120,20,128932753.0,1.6442680006995584e-05,1.551196227075055e-07,0.009433962264150943,L2
Mexico,12,4203,94,128932753.0,3.259838871198228e-05,7.290622267252759e-07,0.02236497739709731,L3
Mexico,13,7589,296,128932753.0,5.8860140836362967e-05,2.2957704160710817e-06,0.03900382132033206,L5
Mexico,14,13730,686,128932753.0,0.00010648962098870253,5.320603058867439e-06,0.04996358339402768,L5
Mexico,15,22865,1351,128932753.0,0.00017734050866035568,1.0478330513891997e-05,0.059085939208397116,L5
Mexico,16,33959,2154,128932753.0,0.000263385363376209,1.6706383365598343e-05,0.06342942960628994,L5
Mexico,17,48495,3465,128932753.0,0.000376126305160024,2.687447463407533e-05,0.07145066501701207,L5
Mexico,18,67708,5177,128932753.0,0.0005251419707139891,4.01527143378378e-05,0.07646068411413717,L5
Mexico,19,91205,7394,128932753.0,0.000707384259451902,5.734772451496479e-05,0.08107011676991394,L5
Mexico,20,117890,9930,128932753.0,0.0009143526160493913,7.70168926742765e-05,0.084231062855204,L5
Mexico,21,147960,13699,128932753.0,0.0011475749687901258,0.00010624918557350591,0.09258583400919167,L5
Mexico,22,182078,17141,128932753.0,0.0014121935331668596,0.0001329452726414676,0.09414097255022573,L5
Mexico,23,219132,21825,128932753.0,0.0016995836581570549,0.00016927428827956539,0.09959750287497947,L5
Mexico,24,258048,26648,128932753.0,0.0020014154200213193,0.00020668138529548034,0.10326760912698413,L5
Mexico,25,300788,30639,128932753.0,0.0023329060537472584,0.00023763550600676309,0.10186244132079737,L5
Mexico,26,345041,35006,128932753.0,0.0026761314869310207,0.0002715058756249469,0.10145460974203066,L5
Mexico,27,394786,39184,128932753.0,0.003061952768510264,0.0003039103648085448,0.09925377293014444,L5
Mexico,28,443731,43680,128932753.0,0.0034415692651812066,0.00033878125599319205,0.09843801762779703,L5
Mexico,29,488250,47746,128932753.0,0.003786857789346978,0.00037031707528962794,0.0977900665642601,L5
Mexico,30,529186,52298,128932753.0,0.004104356633104701,0.0004056223014178562,0.09882725544515539,L5
Mexico,31,567066,56757,128932753.0,0.004398153198512716,0.00044020622130049454,0.10008887854323835,L5
Mexico,32,603739,60480,128932753.0,0.0046825882946903334,0.0004690817390674967,0.10017573819150329,L5
Mexico,33,641442,64158,128932753.0,0.004975012051437387,0.000497608237683407,0.10002151402620969,L5
Mexico,34,678635,67558,128932753.0,0.0052634802578054,0.0005239785735436828,0.09954983164735093,L5
Mexico,35,712370,70821,128932753.0,0.005525128281407285,0.0005492863399884124,0.09941603380265873,L5
Mexico,36,740445,73493,128932753.0,0.0057428774517829465,0.0005700103215821352,0.09925517762966865,L5
Mexico,37,772381,76430,128932753.0,0.005990572465322291,0.0005927896381767323,0.09895375468842449,L5
Mexico,38,802786,79088,128932753.0,0.006226393071743376,0.0006134050360345598,0.09851691484405557,L5
Mexico,39,832743,83642,128932753.0,0.006458738998615814,0.0006487257741250588,0.10044155279600069,L5
Mexico,40,851227,86167,128932753.0,0.00660210055392209,0.0006683096264918814,0.10122681728845537,L5
Mexico,41,891160,88924,128932753.0,0.006911820148601031,0.000689692866482111,0.09978455047354011,L5
Mexico,42,929392,91895,128932753.0,0.007208346819368698,0.0007127358864353109,0.09887646977809149,L5
Mexico,43,967825,95027,128932753.0,0.007506432442344576,0.0007370276193513064,0.09818613902306719,L5
Mexico,44,1006522,98542,128932753.0,0.007806565644340194,0.0007642898930421505,0.09790347354553601,L5
Mexico,45,1041875,101676,128932753.0,0.008080762845419115,0.0007885971379204166,0.09758944211157769,L5
Mexico,46,1107071,105655,128932753.0,0.008586421791521042,0.0008194581868580748,0.09543651671843992,L5
Mexico,47,1175850,109717,128932753.0,0.009119870418031018,0.0008509629822299692,0.0933086703235957,L5
Mexico,48,1250044,113953,128932753.0,0.009695317682389052,0.0008838173183194189,0.09115919119646988,L5
Mexico,49,1325915,118598,128932753.0,0.010283771727111108,0.0009198438506932369,0.08944615605072723,L5
Mexico,50,1389430,122855,128932753.0,0.01077639286892447,0.0009528610623865295,0.08842115111952384,L5
Mexico,51,1448755,127213,128932753.0,0.011236516449780607,0.000986661628174495,0.08780849764107802,L5
Mexico,52,1541633,134368,128932753.0,0.011956876465671992,0.001042155673198105,0.08715952499719454,L5
Mexico,53,1649502,141248,128932753.0,0.012793506394763789,0.001095516823409487,0.08563069338503379,L5
Mexico,54,1771740,150273,128932753.0,0.01374158201678979,0.0011655145531562488,0.08481662094889769,L5
Mexico,55,1869708,159100,128932753.0,0.014501419976660237,0.0012339765986382064,0.08509350123120829,L5
Mexico,56,1936013,166731,128932753.0,0.015015680305841293,0.001293162490682255,0.08612080600698446,L5
Mexico,57,1995892,174657,128932753.0,0.01548010070024643,0.0013546363971612397,0.08750824192892201,L5
Mexico,58,2043632,180536,128932753.0,0.015850371239649247,0.0014002338102561108,0.08834075802297087,L5
Mexico,59,2089281,186152,128932753.0,0.01620442402249799,0.0014437914003123783,0.08909859420537496,L5
Mexico,60,2130477,190923,128932753.0,0.01652393942135091,0.0014807951863092539,0.08961514252442059,L5
Mexico,61,2167729,194944,128932753.0,0.016812865230605913,0.0015119819864545978,0.0899300604457476,L5
Mexico,62,2197160,198239,128932753.0,0.01704113151140114,0.0015375379442956593,0.09022510877678458,L5
Mexico,63,2227842,201826,128932753.0,0.017279100524596726,0.0015653586486282505,0.09059260037291693,L5
Mexico,64,2251705,204339,128932753.0,0.017464181502430186,0.0015848494292214485,0.09074856608658773,L5
Mexico,65,2289304,210755,128932753.0,0.01775579863713916,0.0016346118041860162,0.09206073112177325,L5
Mexico,66,2306910,212466,128932753.0,0.017892350441008578,0.0016478822879086434,0.09209982183960362,L5
Mexico,67,2329534,215113,128932753.0,0.018067821758215308,0.0016684123699739818,0.09234164429452414,L5
Mexico,68,2349900,217345,128932753.0,0.01822578007001836,0.0016857237198681394,0.09249116983701434,L5
Mexico,69,2366496,219089,128932753.0,0.01835449833294105,0.0016992501509682338,0.09257949305640069,L5
Mexico,70,2381923,220437,128932753.0,0.01847414985391648,0.0017097052135387196,0.09254581277396456,L5
Mexico,71,2397307,221695,128932753.0,0.018593467867703096,0.0017194622378070218,0.09247668321162038,L5
Mexico,72,2413742,223568,128932753.0,0.018720937417662988,0.0017339891904735796,0.09262298953243553,L5
Mexico,73,2434562,228838,128932753.0,0.018882416944901503,0.0017748632110570074,0.09399555238272839,L5
Mexico,74,2455351,230185,128932753.0,0.01904365603672482,0.0017853105176463579,0.09374830726849237,L5
Mexico,75,2478551,231244,128932753.0,0.019223594799065526,0.0017935241016687202,0.09329806003588387,L5
Mexico,76,2507453,232608,128932753.0,0.019447758165840143,0.0018041032599373722,0.09276664408066672,L5
Mexico,77,2541873,233689,128932753.0,0.019714719036519758,0.0018124874755447128,0.0919357497404473,L5
Mexico,78,2593574,235058,128932753.0,0.020115711017199795,0.0018231054137190417,0.09063092088369178,L5
Montserrat,1,5,0,4999.0,0.0010002000400080016,0.0,0.0,L1
Montserrat,2,6,0,4999.0,0.001200240048009602,0.0,0.0,L1
Montserrat,3,11,0,4999.0,0.0022004400880176033,0.0,0.0,L1
Montserrat,4,11,0,4999.0,0.0022004400880176033,0.0,0.0,L1
Montserrat,5,11,1,4999.0,0.0022004400880176033,0.00020004000800160032,0.09090909090909091,L5
Montserrat,6,11,1,4999.0,0.0022004400880176033,0.00020004000800160032,0.09090909090909091,L5
Montserrat,7,11,1,4999.0,0.0022004400880176033,0.00020004000800160032,0.09090909090909091,L5
Montserrat,8,11,1,4999.0,0.0022004400880176033,0.00020004000800160032,0.09090909090909091,L5
Montserrat,9,11,1,4999.0,0.0022004400880176033,0.00020004000800160032,0.09090909090909091,L5
Montserrat,10,11,1,4999.0,0.0022004400880176033,0.00020004000800160032,0.09090909090909091,L5
Montserrat,11,11,1,4999.0,0.0022004400880176033,0.00020004000800160032,0.09090909090909091,L5
Montserrat,12,11,1,4999.0,0.0022004400880176033,0.00020004000800160032,0.09090909090909091,L5
Montserrat,13,11,1,4999.0,0.0022004400880176033,0.00020004000800160032,0.09090909090909091,L5
Montserrat,14,11,1,4999.0,0.0022004400880176033,0.00020004000800160032,0.09090909090909091,L5
Montserrat,15,11,1,4999.0,0.0022004400880176033,0.00020004000800160032,0.09090909090909091,L5
Montserrat,16,12,1,4999.0,0.002400480096019204,0.00020004000800160032,0.08333333333333333,L5
Montserrat,17,12,1,4999.0,0.002400480096019204,0.00020004000800160032,0.08333333333333333,L5
Montserrat,18,13,1,4999.0,0.002600520104020804,0.00020004000800160032,0.07692307692307693,L5
Montserrat,19,13,1,4999.0,0.002600520104020804,0.00020004000800160032,0.07692307692307693,L5
Montserrat,20,13,1,4999.0,0.002600520104020804,0.00020004000800160032,0.07692307692307693,L5
Montserrat,21,13,1,4999.0,0.002600520104020804,0.00020004000800160032,0.07692307692307693,L5
Montserrat,22,13,1,4999.0,0.002600520104020804,0.00020004000800160032,0.07692307692307693,L5
Montserrat,23,13,1,4999.0,0.002600520104020804,0.00020004000800160032,0.07692307692307693,L5
Montserrat,24,13,1,4999.0,0.002600520104020804,0.00020004000800160032,0.07692307692307693,L5
Montserrat,25,13,1,4999.0,0.002600520104020804,0.00020004000800160032,0.07692307692307693,L5
Montserrat,26,13,1,4999.0,0.002600520104020804,0.00020004000800160032,0.07692307692307693,L5
Montserrat,27,13,1,4999.0,0.002600520104020804,0.00020004000800160032,0.07692307692307693,L5
Montserrat,28,13,1,4999.0,0.002600520104020804,0.00020004000800160032,0.07692307692307693,L5
Montserrat,29,13,1,4999.0,0.002600520104020804,0.00020004000800160032,0.07692307692307693,L5
Montserrat,30,13,1,4999.0,0.002600520104020804,0.00020004000800160032,0.07692307692307693,L5
Montserrat,31,13,1,4999.0,0.002600520104020804,0.00020004000800160032,0.07692307692307693,L5
Montserrat,32,13,1,4999.0,0.002600520104020804,0.00020004000800160032,0.07692307692307693,L5
Montserrat,33,13,1,4999.0,0.002600520104020804,0.00020004000800160032,0.07692307692307693,L5
Montserrat,34,13,1,4999.0,0.002600520104020804,0.00020004000800160032,0.07692307692307693,L5
Montserrat,35,13,1,4999.0,0.002600520104020804,0.00020004000800160032,0.07692307692307693,L5
Montserrat,36,13,1,4999.0,0.002600520104020804,0.00020004000800160032,0.07692307692307693,L5
Montserrat,37,13,1,4999.0,0.002600520104020804,0.00020004000800160032,0.07692307692307693,L5
Montserrat,38,13,1,4999.0,0.002600520104020804,0.00020004000800160032,0.07692307692307693,L5
Montserrat,39,13,1,4999.0,0.002600520104020804,0.00020004000800160032,0.07692307692307693,L5
Montserrat,40,13,1,4999.0,0.002600520104020804,0.00020004000800160032,0.07692307692307693,L5
Montserrat,41,13,1,4999.0,0.002600520104020804,0.00020004000800160032,0.07692307692307693,L5
Montserrat,42,13,1,4999.0,0.002600520104020804,0.00020004000800160032,0.07692307692307693,L5
Montserrat,43,13,1,4999.0,0.002600520104020804,0.00020004000800160032,0.07692307692307693,L5
Montserrat,44,13,1,4999.0,0.002600520104020804,0.00020004000800160032,0.07692307692307693,L5
Montserrat,45,13,1,4999.0,0.002600520104020804,0.00020004000800160032,0.07692307692307693,L5
Montserrat,46,17,1,4999.0,0.0034006801360272052,0.00020004000800160032,0.058823529411764705,L5
Montserrat,47,20,1,4999.0,0.004000800160032006,0.00020004000800160032,0.05,L5
Montserrat,48,20,1,4999.0,0.004000800160032006,0.00020004000800160032,0.05,L5
Montserrat,49,20,1,4999.0,0.004000800160032006,0.00020004000800160032,0.05,L5
Montserrat,50,20,1,4999.0,0.004000800160032006,0.00020004000800160032,0.05,L5
Montserrat,51,20,1,4999.0,0.004000800160032006,0.00020004000800160032,0.05,L5
Montserrat,52,20,1,4999.0,0.004000800160032006,0.00020004000800160032,0.05,L5
Montserrat,53,20,1,4999.0,0.004000800160032006,0.00020004000800160032,0.05,L5
Montserrat,54,20,1,4999.0,0.004000800160032006,0.00020004000800160032,0.05,L5
Montserrat,55,20,1,4999.0,0.004000800160032006,0.00020004000800160032,0.05,L5
Montserrat,56,20,1,4999.0,0.004000800160032006,0.00020004000800160032,0.05,L5
Montserrat,57,20,1,4999.0,0.004000800160032006,0.00020004000800160032,0.05,L5
Montserrat,58,20,1,4999.0,0.004000800160032006,0.00020004000800160032,0.05,L5
Montserrat,59,20,1,4999.0,0.004000800160032006,0.00020004000800160032,0.05,L5
Montserrat,60,20,1,4999.0,0.004000800160032006,0.00020004000800160032,0.05,L5
Montserrat,61,20,1,4999.0,0.004000800160032006,0.00020004000800160032,0.05,L5
Montserrat,62,20,1,4999.0,0.004000800160032006,0.00020004000800160032,0.05,L5
Montserrat,63,20,1,4999.0,0.004000800160032006,0.00020004000800160032,0.05,L5
